labels	key_words	review
1RESTAURANT#GENERAL	place	"How this place survives the competitive west village market in this economy, or any other for that matter, is beyond me."
3FOOD#QUALITY	Hot Dogs	"Great Hot Dogs!"
3FOOD#QUALITY	food	"Though it's been crowded most times I've gone here, Bark always delivers on their food."
3FOOD#QUALITY	hot dogs	"The hot dogs are top notch, and they're Slamwich is amazing!"
3RESTAURANT#GENERAL	Bark	"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!"
1FOOD#PRICES	menu	"Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu."
3RESTAURANT#GENERAL	spot	"But nonetheless--great spot, great food."
3FOOD#QUALITY	food	"Fabulous food - if the front of house staff don't put you off 每 "
1RESTAURANT#PRICES	NULL	"It's a little out of our price range for dining there except on special occasions, but we've eaten there 6 times in the last 2 years. "
3SERVICE#GENERAL	waiters	"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return. "
1RESTAURANT#MISCELLANEOUS	BFC	"As BFC doesn't take reservations you almost always have to wait by the bar - and be abused by the front of house staff until you are seated, which can be over an hour later!"
1SERVICE#GENERAL	girl	"The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. "
1SERVICE#GENERAL	NULL	"I was almost amused by the fact that she was turning away customers at 9pm on a Friday night because she had a BBQ to go to that night - WTF??"
1SERVICE#GENERAL	staff	"I'd be horrified if my staff were turning away customers so early and so rudely!"
1SERVICE#GENERAL	girl	"There's another girl who I can't describe, she is about 5'6 with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. "
1SERVICE#GENERAL	NULL	"I'm a friendly person, so I wouldn't mind had she not been so nasty and gotten so personal. "
1SERVICE#GENERAL	NULL	"Again, I'd be super upset if that were my employee."
1SERVICE#GENERAL	service	"Considering you will spend at least $60 a head, I expect better service. "
1SERVICE#GENERAL	NULL	"So, if you're walking by and thinking about dining, you might want to see who's going to be seating you first..."
1SERVICE#GENERAL	Maitre-D	"Maitre-D-Eat and get out"
3FOOD#QUALITY	food	"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant."
3DRINKS#QUALITY	bottle of wine	"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert."
1SERVICE#GENERAL	frontman	"This guy refused to seat her and she left, followed shortly by the four of us, but not before I told him that in my 40 years of world travel, including Paris, that I had never seen such a display of bad behavior by a frontman in a restaurant."
1SERVICE#GENERAL	NULL	"His response was smug, arrogant, and condescending, totally consistent with his deportment on display all evening."
1SERVICE#GENERAL	maitre-D	"A word to the wise: you can't dine here and disturb the maitre-D's sense of  table turnover, as whacked as it is, or else."
1SERVICE#GENERAL	NULL	"If you go here, do it on his off-night."
3FOOD#QUALITY	meal	"Best meal in a long time!"
3FOOD#QUALITY	Mussles	"Mussles and calamari were superb Saturday evening."
3FOOD#QUALITY	Lamb special	"I had the Lamb special which was perfect."
3FOOD#QUALITY	flank steak	"My father had the flank steak which was very good, and my mother had the swordfish."
3RESTAURANT#GENERAL	The Four Seasons restaurant	"The Four Seasons restaurant is a great experience."
3FOOD#QUALITY	food	"The food is great and the environment is even better."
3RESTAURANT#GENERAL	NULL	"Everyone must come here at least once."
3RESTAURANT#GENERAL	NULL	"Highly recommend it!"
3FOOD#QUALITY	Hot Dogs	"Taking Hot Dogs to the next level"
1RESTAURANT#PRICES	Bark	"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog."
3FOOD#QUALITY	hot dog	"Here the hot dog is elevated to the level of a real entree with numerous variations available."
3AMBIENCE#GENERAL	Atmosphere	"Great Atmosphere"
3FOOD#QUALITY	fish tacos	"I highly recommend the fish tacos, everything else was ok."
3AMBIENCE#GENERAL	atmosphere	"Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night."
1SERVICE#GENERAL	service	"Poor service and management"
1RESTAURANT#GENERAL	place	"Don＊t go to this place!"
1RESTAURANT#GENERAL	Casa la Femme	"Had an awful experience at Casa la Femme on a Saturday dinner."
1SERVICE#GENERAL	NULL	"Appetizers took nearly an hour."
1SERVICE#GENERAL	NULL	"When the main course finally arrived (another 45mins) half of our order was missing."
1SERVICE#GENERAL	NULL	"Never got an explanation as to what was going on."
1SERVICE#GENERAL	manager	"The manager was rude and handled the situation extremely poorly."
1SERVICE#GENERAL	NULL	"When we threatened to leave, we were offered a meager discount even though half the order was missing."
1SERVICE#GENERAL	NULL	"On the way out, we heard of other guests complaining about similar issues."
1RESTAURANT#PRICES	restaurant	"Can＊t believe how an expensive NYC restaurant can be so disrespectful to its clients."
1RESTAURANT#GENERAL	NULL	"What a hassle!"
2FOOD#QUALITY	food	"The food is very good, but not outstanding."
1SERVICE#GENERAL	staff	"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table."
1SERVICE#GENERAL	NULL	"On our last visit, they skipped over our name on the list, leaving us waiting an extra hour for a table."
1SERVICE#GENERAL	staff	"Mistakes happen, but they are usually accompanied by an apology, perhaps even a glass of wine...but not the grunt that we received from the Al Di La staff."
1RESTAURANT#PRICES	NULL	"Expensive"
1FOOD#QUALITY	bread	"The bread was stale, the salad was overpriced and empty."
3FOOD#QUALITY	pasta	"The pasta was well cooked, didn't have enough sauce though or flavor."
1SERVICE#GENERAL	NULL	"So rude!!!"
1RESTAURANT#GENERAL	NULL	"I was one of the people that went for this horrible experience."
1SERVICE#GENERAL	hostess	"The hostess was rude and I got a distinct feeling that they did not want to serve us."
1SERVICE#GENERAL	bartender	"The only thing that my friend left out is that when we sat down at the bar the bartender disappeared."
1SERVICE#GENERAL	waitress	"I asked for a menu and the same waitress looked at my like I was insane."
1SERVICE#GENERAL	waitress	"I was shocked that my friends wanted to stay after the waitress said, can I help you and how many are in your party."
1SERVICE#GENERAL	NULL	"The three of us standing in front of her should have been an indication of how many of us there were."
1RESTAURANT#MISCELLANEOUS	NULL	"We didn't look like the other patrons in there so unfortunately I think that may have been part of the problem."
1SERVICE#GENERAL	staff	"Shame on this place for the horrible rude staff and non-existent customer service."
1SERVICE#GENERAL	staff	"bad staff"
3RESTAURANT#GENERAL	place	"I generally like this place."
3FOOD#QUALITY	food	"The food is good."
3AMBIENCE#GENERAL	space	"The design of the space is good."
1SERVICE#GENERAL	service	"But the service is HORRID!"
1SERVICE#GENERAL	waitress	"I was there for brunch recently, and we were tag teamed by a waitress and a waiter."
1SERVICE#GENERAL	waiter	"The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand."
1SERVICE#GENERAL	NULL	"I can't believe that it was, but please put the bag down before delivering food!"
1SERVICE#GENERAL	waitress	"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it)."
1SERVICE#GENERAL	NULL	"I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table."
1SERVICE#GENERAL	NULL	"She then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables."
1RESTAURANT#GENERAL	place	"I wish I could like this place more, and I wish someone would retrain the staff."
